,Date,LNF00,LNZ00,LNG00,LNF01,LNH00,LNG01,LNJ00,LNH01,LNK00,LNJ01,LNM00,LNK01,LNN00,LNM01,LNQ00,LNN01,LNV00,LNU00,LNX00,LNV01,LNQ01,LNX01,LNZ01,LNF02,LNG02,LNH02,LNJ02,LNK02,LNM02,LNN02,LNU01,LNQ02,LNU02,LNV02,LNX02,LNZ02,LNF03,LNG03,LNH03,LNJ03,LNK03,LNM03,LNN03,LNQ03,LNU03,LNV03,LNX03,LNZ03,LNF04,LNG04,LNH04,LNJ04,LNK04,LNM04,LNN04,LNQ04,LNU04,LNV04,LNX04,LNZ04,LNF05,LNG05,LNH05,LNJ05,LNK05,LNM05,LNN05,LNQ05,LNU05,LNV05,LNX05,LNZ05,LNF06,LNG06,LNH06,LNJ06,LNK06,LNM06,LNN06,LNQ06,LNU06,LNV06,LNX06,LNZ06,LNF07,LNG07,LNH07,LNJ07,LNK07,LNM07,LNN07,LNQ07,LNU07,LNV07,LNX07,LNZ07,LNF08,LNG08,LNH08,LNJ08,LNK08,LNM08,LNN08,LNQ08,LNU08,LNV08,LNX08,LNZ08,LNF09,LNG09,LNH09,LNJ09,LNK09,LNM09,LNN09,LNQ09,LNU09,LNV09,LNX09,LNZ09,LNF10,LNG10,LNH10,LNJ10,LNK10,LNM10,LNN10,LNQ10,LNU10,LNV10,LNX10,LNZ10,LNF11,LNG11,LNH11,LNJ11,LNK11,LNM11,LNN11,LNQ11,LNU11,LNV11,LNX11,LNZ11,LNF12,LNG12,LNH12,LNJ12,LNK12,LNM12,LNN12,LNQ12,LNU12,LNV12,LNX12,LNZ12,LNF13,LNG13,LNH13,LNJ13,LNK13,LNM13,LNN13,LNQ13,LNU13,LNV13,LNX13,LNZ13,LNF14,LNG14,LNH14,LNJ14,LNK14,LNM14,LNN14,LNQ14,LNU14,LNV14,LNX14,LNZ14,LNF15,LNG15,LNH15,LNJ15,LNK15,LNM15,LNN15,LNQ15,LNU15,LNV15,LNX15,LNZ15,LNF16,LNG16,LNH16,LNJ16,LNK16,LNM16,LNN16,LNQ16,LNU16,LNV16,LNX16,LNZ16,LNF17,LNG17,LNH17,LNJ17,LNK17,LNM17,LNN17,LNQ17,LNU17,LNV17,LNX17,LNZ17,LNF18,LNG18,LNH18,LNJ18,LNK18,LNM18,LNN18,LNQ18,LNU18,LNV18,LNX18,LNZ18,LNF19,LNG19,LNH19,LNJ19,LNK19,LNM19,LNN19,LNQ19,LNU19,LNV19,LNX19,LNZ19,LNF20,LNG20,LNH20,LNJ20,LNK20,LNM20,LNN20,LNQ20,LNU20,LNV20,LNX20,LNZ20,LNF21,LNG21,LNH21,LNJ21,LNK21,LNM21,LNN21,LNQ21,LNU21,LNV21,LNX21,LNZ21,LNF22,LNG22,LNH22,LNJ22,LNK22,LNM22,LNN22,LNQ22,LNU22,LNV22,LNX22,LNZ22,LNF23,LNG23,LNH23,LNJ23,LNK23,LNM23,LNN23,LNQ23,LNU23,LNV23,LNX23,LNZ23,PnL,PNL,IS_ROLLING,Day
5471,2019-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13612.0,-5222.0,,,,,,,,,,10084.0,-113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8863.0,-8863.0,True,2.0
5472,2019-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12283.0,-4332.0,,,,,,,,,,8800.0,-949.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8764.0,-8764.0,True,3.0
5473,2019-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11771.0,-3567.0,,,,,,,,,,8345.0,-1640.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8633.5,-8633.5,True,4.0
5474,2019-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11700.5,-3273.0,,,,,,,,,,8292.5,-1842.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8523.5,-8523.5,True,5.0
5475,2019-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3095.5,,,,,,,,,,,-2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5115.5,-5115.5,,
5476,2019-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4323.0,,,,,,,,,,,-842.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5165.5,-5165.5,,
5477,2019-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4770.5,,,,,,,,,,,-372.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5143.0,-5143.0,,
5478,2019-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3248.0,,,,,,,,,,,-1872.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5120.5,-5120.5,,
5479,2019-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1513.0,,,,,,,,,,,-3627.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5140.5,-5140.5,,
5480,2019-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2433.0,,,,,,,,,,,-2777.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5210.5,-5210.5,,
5481,2019-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2508.0,,,,,,,,,,,-2747.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5255.5,-5255.5,,
5482,2019-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2508.0,,,,,,,,,,,-2747.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5255.5,-5255.5,,
5483,2019-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2508.0,,,,,,,,,,,-2747.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5255.5,-5255.5,,
5484,2019-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3175.5,,,,,,,,,,,-2177.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5353.0,-5353.0,,
5485,2019-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2673.0,,,,,,,,,,,-2697.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5370.5,-5370.5,,
5486,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4118.0,,,,,,,,,,,-1272.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5390.5,-5390.5,,
5487,2020-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4118.0,,,,,,,,,,,-1272.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5390.5,-5390.5,,
5488,2020-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2923.0,,,,,,,,,,,-2467.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5390.5,-5390.5,,
5489,2020-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5483.0,,,,,,,,,,,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5405.5,-5405.5,,
5490,2020-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5175.5,,,,,,,,,,,-237.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5413.0,-5413.0,,
5491,2020-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4628.0,,,,,,,,,,,-837.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5465.5,-5465.5,,
5492,2020-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4088.0,,,,,,,,,,,-1457.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5545.5,-5545.5,True,1.0
5493,2020-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3944.0,-2990.5,,,,,,,,,,-1615.5,-39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8589.5,-8589.5,True,2.0
5494,2020-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3623.0,-2773.5,,,,,,,,,,-1909.5,-235.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8541.5,-8541.5,True,3.0
5495,2020-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3842.0,-3085.5,,,,,,,,,,-1722.5,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8605.0,-8605.0,True,4.0
5496,2020-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3842.0,-3995.5,,,,,,,,,,-1504.5,917.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8425.0,-8425.0,True,5.0
5497,2020-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1725.5,,,,,,,,,,,-1233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2958.5,-2958.5,,
5498,2020-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4440.5,,,,,,,,,,,1492.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2948.5,-2948.5,,
5499,2020-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3760.5,,,,,,,,,,,797.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2963.5,-2963.5,,
5500,2020-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3243.0,,,,,,,,,,,262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2981.0,-2981.0,,
5501,2020-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5035.5,,,,,,,,,,,2032.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3003.5,-3003.5,,
5502,2020-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5163.0,,,,,,,,,,,2172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2991.0,-2991.0,,
5503,2020-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6613.0,,,,,,,,,,,3597.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3016.0,-3016.0,,
5504,2020-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8635.5,,,,,,,,,,,5587.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3048.5,-3048.5,,
5505,2020-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10328.0,,,,,,,,,,,7237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3091.0,-3091.0,,
5506,2020-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10660.5,,,,,,,,,,,7562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3098.5,-3098.5,,
5507,2020-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10658.0,,,,,,,,,,,7587.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3071.0,-3071.0,,
5508,2020-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10290.5,,,,,,,,,,,7237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3053.5,-3053.5,,
